order_id,customer_id,product_id,quantity,order_date
1809,46,13,1,2025-04-16
1810,450,5,1,2025-06-26
1811,47,53,2,2025-04-13
1812,295,26,3,2025-04-18
1813,190,41,1,2025-02-28
1814,208,23,1,2025-03-05
1815,233,18,3,2024-12-12
1816,298,32,4,2024-11-23
1817,305,40,2,2025-04-25
1818,314,15,4,2025-05-22
1819,84,4,3,2025-02-19
1820,429,55,3,2024-12-21
1821,18,34,1,2025-02-24
1822,81,47,2,2024-11-20
1823,342,49,2,2025-07-06
1824,281,30,2,2025-09-09
1825,405,16,2,2025-09-07
1826,156,36,3,2024-11-18
1827,56,20,3,2025-07-05
1828,251,12,3,2025-02-10
1829,239,58,3,2025-01-17
1830,357,18,3,2024-11-23
1831,163,38,1,2025-07-10
1832,265,11,2,2025-09-17
1833,202,51,4,2025-04-05
1834,249,35,2,2025-07-01
1835,445,26,1,2025-06-13
1836,48,48,3,2025-11-07
1837,17,30,2,2025-07-22
1838,14,46,1,2025-09-14
1839,420,8,2,2025-07-16
1840,206,24,2,2024-11-23
1841,349,2,1,2025-08-14
1842,338,43,1,2025-06-10
1843,94,5,2,2025-09-14
1844,285,7,2,2025-10-20
1845,76,42,1,2025-03-07
1846,406,8,1,2024-12-18
1847,384,29,2,2025-10-06
1848,149,56,4,2024-12-08
1849,81,30,2,2025-06-27
1850,400,18,1,2025-08-16
1851,430,38,3,2025-04-27
1852,414,52,2,2025-09-03
1853,221,42,2,2025-01-26
1854,442,9,2,2025-06-12
1855,403,56,4,2025-10-31
1856,137,59,1,2025-08-12
1857,365,6,2,2025-09-01
1858,157,43,2,2025-01-03
1859,184,8,2,2025-03-10
1860,374,43,3,2025-01-30
1861,266,26,3,2024-12-27
1862,348,18,3,2025-11-18
1863,150,36,3,2025-10-10
1864,52,38,1,2025-05-12
1865,320,4,1,2025-06-01
1866,71,59,1,2025-03-11
1867,409,7,4,2025-09-13
1868,111,55,2,2024-12-15
1869,198,25,4,2025-06-12
1870,152,2,3,2024-12-06
1871,438,56,1,2024-12-18
1872,231,28,2,2025-03-05
1873,98,39,2,2024-12-06
1874,298,31,2,2024-11-30
1875,207,47,3,2025-09-16
1876,19,46,3,2025-03-06
1877,266,22,3,2024-12-30
1878,319,4,1,2024-12-08
1879,330,25,4,2024-12-10
1880,443,37,2,2025-06-08
1881,275,47,1,2025-10-02
1882,296,19,3,2025-07-07
1883,135,18,1,2025-11-06
1884,297,52,3,2025-04-27
1885,362,29,3,2025-06-23
1886,242,1,2,2025-08-17
1887,312,27,4,2025-08-28
1888,394,34,3,2025-08-07
1889,289,40,1,2025-06-06
1890,306,2,4,2025-10-17
1891,81,24,1,2024-11-24
1892,404,60,2,2024-12-04
1893,438,13,1,2025-07-18
1894,391,13,2,2024-12-07
1895,11,53,2,2025-05-31
1896,110,51,1,2025-03-28
1897,50,9,1,2025-05-01
1898,98,33,3,2024-12-03
1899,413,33,3,2025-06-18
1900,394,22,3,2025-06-13
1901,89,58,2,2025-03-18
1902,183,60,3,2025-10-12
1903,78,5,3,2025-11-14
1904,352,25,2,2025-01-05
1905,320,36,4,2025-02-16
1906,238,15,4,2025-07-18
1907,444,59,3,2025-10-18
1908,3,33,4,2025-09-12
1909,379,23,3,2024-12-22
1910,101,35,1,2025-04-07
1911,226,13,3,2025-02-25
1912,240,4,3,2025-08-11
1913,212,48,4,2025-03-09
1914,32,57,3,2025-06-14
1915,203,28,3,2025-04-23
1916,317,4,1,2025-10-04
1917,73,34,3,2025-01-28
1918,449,37,1,2025-02-04
1919,223,2,1,2025-10-21
1920,421,6,2,2025-01-24
1921,127,45,2,2025-10-22
1922,375,59,2,2025-10-26
1923,359,14,2,2025-11-18
1924,378,34,3,2025-06-08
1925,417,2,1,2025-05-26
1926,305,56,2,2024-12-24
1927,396,11,4,2025-04-06
1928,415,56,4,2025-07-20
1929,196,28,2,2025-05-02
1930,400,43,4,2025-06-04
1931,412,21,3,2025-11-14
1932,88,2,4,2024-11-23
1933,433,36,4,2025-09-25
1934,341,19,4,2025-10-06
1935,227,44,1,2025-01-22
1936,368,46,3,2025-02-28
1937,278,9,2,2025-01-26
1938,199,26,4,2025-08-02
1939,55,24,3,2025-09-28
1940,232,28,4,2025-04-28
1941,215,27,2,2025-07-31
1942,393,44,2,2025-04-20
1943,404,33,3,2025-09-24
1944,333,6,3,2025-06-16
1945,184,9,1,2025-10-27
1946,167,41,2,2025-07-16
1947,81,24,4,2025-04-23
1948,105,19,1,2025-08-19
1949,203,53,4,2024-12-13
1950,256,59,4,2024-12-21
1951,55,5,4,2025-10-30
1952,369,15,3,2025-03-04
1953,242,3,3,2025-03-19
1954,258,33,2,2025-03-26
1955,41,47,4,2025-01-15
1956,110,30,2,2025-04-22
1957,20,49,3,2025-01-06
1958,138,20,3,2025-06-27
1959,135,42,2,2025-03-21
1960,384,9,4,2025-03-25
1961,62,57,3,2025-07-13
1962,429,26,4,2025-08-05
1963,333,15,3,2025-09-13
1964,201,45,4,2025-02-11
1965,372,3,3,2024-12-12
1966,397,7,2,2025-01-16
1967,348,16,1,2025-08-29
1968,245,1,4,2025-01-24
1969,279,59,3,2025-10-12
1970,236,38,4,2025-08-03
1971,25,59,4,2025-08-14
1972,340,51,4,2025-02-28
1973,315,30,1,2025-07-16
1974,136,46,4,2025-10-03
1975,222,7,4,2025-09-26
1976,40,36,3,2025-07-13
1977,148,7,1,2024-12-08
1978,51,24,2,2025-01-11
1979,304,43,1,2025-03-05
1980,154,54,1,2025-06-19
1981,65,46,4,2025-09-18
1982,295,47,4,2025-02-08
1983,222,28,1,2025-01-19
1984,23,12,1,2025-04-22
1985,188,47,1,2025-03-31
1986,183,51,1,2025-10-01
1987,309,44,1,2024-11-19
1988,195,9,2,2025-05-19
1989,240,49,1,2025-10-13
1990,191,32,4,2025-11-13
1991,215,12,1,2024-12-23
1992,350,34,2,2025-07-13
1993,216,41,3,2025-10-13
1994,116,3,3,2024-12-18
1995,64,48,2,2025-08-08
1996,399,27,4,2025-05-11
1997,323,26,3,2025-04-12
1998,269,57,3,2025-05-21
1999,109,8,4,2025-03-21
2000,313,1,4,2025-11-06
2001,206,24,1,2024-11-20
2002,210,12,4,2025-07-11
2003,191,29,4,2024-12-11
2004,98,20,3,2025-01-04
2005,353,52,3,2025-09-18
2006,79,10,1,2025-09-29
2007,440,59,1,2025-09-06
2008,23,17,3,2025-02-25
2009,445,53,1,2025-04-29
2010,94,35,2,2025-09-27
2011,140,12,2,2024-11-22
2012,149,25,2,2025-09-07
2013,120,58,4,2024-12-03
2014,68,43,4,2025-01-14
2015,346,26,4,2025-07-08
2016,222,10,3,2025-10-02
2017,27,34,1,2025-01-31
2018,5,48,2,2025-07-20
2019,211,22,1,2025-09-20
2020,155,26,3,2025-10-24
2021,385,42,1,2025-03-24
2022,149,33,3,2025-11-16
2023,111,23,3,2024-12-04
2024,37,42,4,2025-07-04
2025,54,40,2,2025-03-25
2026,132,60,3,2025-09-14
2027,332,41,4,2025-10-10
2028,300,45,3,2025-11-08
2029,104,26,1,2025-04-19
2030,344,27,3,2025-09-08
2031,33,44,2,2025-06-05
2032,412,29,3,2025-04-21
2033,2,36,3,2025-07-11
2034,284,54,4,2025-08-07
2035,43,40,4,2024-12-18
2036,198,52,2,2025-01-11
2037,428,32,4,2025-03-24
2038,139,32,4,2025-05-09
2039,299,42,1,2024-11-27
2040,132,17,2,2024-11-26
2041,283,39,1,2025-09-13
2042,307,59,3,2025-11-04
2043,344,47,1,2025-10-18
2044,298,32,2,2025-06-18
2045,310,7,1,2025-03-20
2046,185,41,1,2025-07-27
2047,74,41,3,2025-10-05
2048,186,54,2,2025-06-05
2049,274,48,1,2025-11-15
2050,359,25,4,2025-09-22
2051,134,14,2,2025-03-20
2052,43,51,1,2024-12-04
2053,125,30,1,2025-09-09
2054,147,22,1,2025-02-10
2055,97,24,4,2024-11-29
2056,386,54,2,2025-10-03
2057,341,10,2,2025-07-05
2058,305,33,2,2025-02-21
2059,270,3,2,2024-11-24
2060,142,56,3,2024-12-23
2061,258,26,2,2025-05-06
2062,123,57,4,2025-03-22
2063,194,40,3,2025-04-03
2064,111,53,3,2025-07-13
2065,26,22,3,2024-11-25
2066,11,40,2,2025-09-17
2067,303,55,2,2025-10-11
2068,130,11,3,2025-03-01
2069,385,22,1,2024-12-09
2070,381,8,1,2025-07-05
2071,264,4,3,2024-12-14
2072,419,42,4,2025-11-04
2073,160,48,3,2025-03-06
2074,113,30,3,2024-11-29
2075,357,19,2,2025-10-06
2076,62,26,3,2025-11-18
2077,383,34,3,2025-07-04
2078,314,33,3,2025-09-04
2079,396,13,4,2025-06-12
2080,127,9,4,2024-12-30
2081,409,51,1,2025-01-14
2082,435,55,3,2025-09-20
2083,21,14,3,2025-07-26
2084,366,50,3,2025-08-22
2085,4,11,2,2025-10-25
2086,182,49,3,2025-07-09
2087,44,15,4,2025-06-18
2088,422,54,1,2024-12-17
2089,158,33,1,2025-11-09
2090,127,8,3,2024-12-17
2091,222,21,3,2025-05-27
2092,184,20,2,2025-05-03
2093,26,9,4,2025-07-26
2094,334,7,4,2025-02-13
2095,424,17,2,2025-11-08
2096,351,60,4,2025-08-11
2097,173,51,4,2025-03-10
2098,171,24,2,2025-04-28
2099,243,9,4,2025-09-01
2100,346,8,4,2025-09-28
2101,243,38,3,2025-11-10
2102,439,52,2,2025-01-09
2103,262,33,4,2025-08-13
2104,15,46,4,2025-06-04
2105,17,12,4,2025-02-25
2106,3,16,3,2025-03-25
2107,90,42,2,2025-01-23
2108,30,41,3,2025-10-08
2109,294,19,1,2025-11-03
2110,246,51,4,2025-03-23
2111,270,43,2,2025-11-12
2112,364,42,4,2025-10-26
2113,284,25,4,2025-02-17
2114,423,36,4,2025-08-09
2115,330,10,2,2025-07-16
2116,162,31,2,2025-08-21
2117,229,40,2,2025-09-02
2118,27,28,1,2025-08-22
2119,269,32,4,2025-01-11
2120,145,8,3,2025-03-08
2121,38,46,4,2025-08-21
2122,335,36,2,2025-10-29
2123,382,41,2,2025-09-11
2124,221,8,1,2025-09-25
2125,25,32,4,2025-09-04
2126,226,44,3,2025-08-07
2127,49,43,3,2025-07-29
2128,84,37,2,2025-10-06
2129,367,20,1,2025-02-14
2130,268,1,1,2025-05-10
2131,77,31,3,2024-12-03
2132,49,18,4,2025-10-11
2133,223,44,1,2025-09-06
2134,334,2,2,2024-12-11
2135,44,27,4,2025-10-28
2136,18,24,3,2025-05-18
2137,426,23,3,2025-11-15
2138,77,18,4,2025-10-06
2139,104,30,1,2024-12-02
2140,193,37,2,2025-03-19
2141,68,15,1,2024-11-23
2142,400,46,1,2025-02-25
2143,227,54,3,2025-08-02
2144,235,20,3,2025-10-28
2145,269,29,4,2025-04-26
2146,362,48,3,2025-01-23
2147,403,15,3,2025-10-13
2148,267,20,2,2025-05-24
2149,39,6,2,2025-01-21
2150,294,36,2,2025-05-31
2151,423,42,1,2025-11-13
2152,376,33,2,2025-04-09
2153,199,23,4,2024-12-02
2154,246,28,4,2025-01-03
2155,224,45,1,2025-03-01
2156,153,43,2,2025-06-12
2157,430,17,3,2025-03-22
2158,273,52,1,2024-12-15
2159,337,11,4,2025-07-13
2160,344,44,3,2024-12-07
2161,25,29,2,2025-02-05
2162,91,34,4,2025-08-20
2163,354,17,4,2025-01-08
2164,97,35,2,2025-04-29
2165,73,53,4,2025-10-12
2166,241,31,3,2025-03-21
2167,248,15,1,2025-02-10
2168,415,44,2,2025-03-06
2169,76,1,3,2025-03-24
2170,395,15,3,2025-10-19
2171,143,15,3,2025-03-22
2172,137,15,1,2025-10-30
2173,126,60,2,2024-12-18
2174,107,5,4,2025-04-24
2175,98,54,2,2025-03-30
2176,391,5,1,2025-10-04
2177,205,11,3,2024-12-16
2178,342,36,4,2025-02-24
2179,85,13,1,2025-08-06
2180,373,42,3,2025-02-03
2181,199,34,2,2025-11-11
2182,124,27,4,2024-12-17
2183,152,49,3,2025-10-21
2184,359,29,1,2024-11-28
2185,20,49,1,2025-06-12
2186,135,10,2,2024-12-26
2187,384,15,2,2025-03-01
2188,172,8,3,2025-07-03
2189,203,26,2,2025-10-09
2190,122,45,1,2025-01-26
2191,193,23,1,2024-12-30
2192,286,28,4,2025-06-04
2193,219,40,4,2025-07-04
2194,1,25,2,2025-06-13
2195,71,28,4,2025-07-15
2196,117,17,3,2024-12-04
2197,220,46,2,2025-07-27
2198,283,34,1,2025-07-02
2199,233,6,2,2025-01-22
2200,222,45,4,2025-04-07
2201,309,39,2,2025-06-17
2202,266,1,2,2025-01-20
2203,384,47,2,2025-02-07
2204,269,37,3,2025-09-12
2205,205,1,2,2025-03-26
2206,251,54,3,2024-11-29
2207,17,59,1,2024-12-29
2208,326,26,3,2025-04-15
2209,190,28,1,2025-05-06
2210,251,2,1,2025-10-19
2211,307,52,4,2025-05-02
2212,134,4,2,2025-09-10
2213,347,33,1,2025-01-18
2214,143,5,3,2025-03-05
2215,133,26,3,2025-08-10
2216,305,37,3,2024-12-21
2217,327,2,1,2025-04-01
2218,308,1,4,2025-11-18
2219,248,36,2,2025-06-12
2220,429,43,3,2025-07-03
2221,150,28,1,2025-01-09
2222,318,57,2,2025-09-22
2223,68,21,2,2025-11-14
2224,314,21,1,2025-05-15
2225,236,48,2,2025-06-18
2226,250,45,1,2025-02-21
2227,297,31,2,2025-10-25
2228,367,37,1,2025-06-11
2229,395,45,4,2025-10-05
2230,418,27,2,2025-03-17
2231,361,37,1,2025-01-25
2232,383,58,3,2025-03-19
2233,308,57,2,2024-12-04
2234,60,33,4,2025-02-20
2235,170,49,1,2024-12-17
2236,237,46,4,2025-07-21
2237,173,45,1,2025-08-13
2238,65,16,1,2025-07-22
2239,139,53,1,2025-07-17
2240,206,12,1,2025-08-22
2241,380,13,3,2025-09-27
2242,278,44,2,2025-08-07
2243,395,39,2,2025-09-25
2244,352,13,3,2025-07-02
2245,63,29,1,2025-02-23
2246,74,60,3,2025-06-15
2247,52,60,1,2025-07-01
2248,123,47,4,2025-04-23
2249,364,38,3,2025-04-06
2250,28,6,1,2025-03-03
2251,356,12,2,2024-12-13
2252,20,49,4,2025-05-31
2253,101,43,1,2025-07-06
2254,369,38,3,2025-02-13
2255,149,38,1,2025-01-17
2256,171,51,3,2025-06-28
2257,432,52,2,2025-03-29
2258,158,13,3,2025-09-26
2259,188,23,2,2025-07-04
2260,97,29,4,2025-05-23
2261,124,32,4,2024-11-26
2262,436,54,4,2025-11-18
2263,160,43,3,2025-03-31
2264,362,37,1,2025-05-13
2265,71,38,4,2025-01-07
2266,203,20,3,2025-02-28
2267,149,8,4,2025-03-29
2268,331,26,2,2025-08-22
2269,202,2,1,2025-08-02
2270,89,45,3,2025-09-02
2271,259,21,4,2025-06-09
2272,430,40,2,2025-07-28
2273,212,44,3,2025-05-25
2274,225,54,3,2025-09-26
2275,222,21,4,2025-11-17
2276,191,59,1,2025-06-23
2277,78,16,4,2025-08-22
2278,160,28,1,2025-10-15
2279,56,3,3,2025-07-30
2280,73,33,1,2025-07-14
2281,231,27,1,2025-10-31
2282,79,51,2,2025-08-13
2283,329,33,3,2025-11-02
2284,216,36,2,2025-06-28
2285,65,45,2,2025-01-21
2286,432,29,3,2025-06-08
2287,172,20,1,2024-12-12
2288,51,10,4,2025-05-13
2289,352,58,1,2025-10-29
2290,328,49,1,2025-03-18
2291,301,42,3,2025-02-22
2292,329,38,4,2025-09-02
2293,383,34,3,2025-01-07
2294,79,47,1,2025-11-02
2295,4,6,3,2025-07-24
2296,328,60,1,2025-02-04
2297,130,37,2,2025-10-04
2298,117,58,4,2025-09-27
2299,447,36,1,2025-01-12
2300,295,2,4,2024-12-31
2301,11,22,3,2025-08-15
2302,333,23,1,2025-08-20
2303,412,49,2,2025-10-30
2304,430,47,1,2025-06-13
2305,281,24,1,2025-08-11
2306,420,59,2,2025-11-05
2307,36,10,4,2025-05-30
2308,87,38,4,2025-02-25
2309,146,47,1,2024-12-31
2310,384,46,3,2025-06-23
2311,51,50,4,2025-03-14
2312,35,14,4,2025-07-19
2313,374,14,4,2025-03-04
2314,362,34,3,2025-07-26
2315,446,28,2,2025-06-27
2316,152,52,4,2025-11-08
2317,372,42,4,2025-06-27
2318,359,49,2,2025-02-23
2319,410,39,1,2025-09-21
2320,442,38,1,2025-07-27
2321,374,2,1,2025-08-19
2322,271,50,1,2025-06-07
2323,12,41,3,2025-09-25
2324,414,9,4,2025-05-20
2325,160,29,4,2025-04-16
2326,296,41,4,2025-11-08
2327,127,43,1,2025-04-18
2328,69,4,1,2025-10-12
2329,193,17,2,2024-12-12
2330,383,20,2,2025-01-04
2331,194,46,4,2024-11-22
2332,230,43,1,2025-06-12
2333,234,50,4,2025-02-07
2334,313,23,4,2025-09-19
2335,20,29,4,2025-08-05
2336,77,36,2,2025-08-04
2337,37,51,4,2025-11-01
2338,197,15,3,2025-11-09
2339,400,28,1,2025-08-16
2340,218,55,3,2025-11-10
2341,40,27,1,2025-09-05
2342,345,36,3,2024-12-22
2343,428,32,1,2024-12-03
2344,214,37,2,2025-06-06
2345,116,30,4,2025-07-19
2346,348,31,3,2025-01-07
2347,283,52,2,2025-10-03
2348,160,38,4,2025-01-09
2349,46,10,2,2025-05-18
2350,349,10,4,2025-01-31
2351,43,6,4,2025-04-04
2352,297,14,4,2025-05-08
2353,116,3,3,2025-03-18
2354,22,47,4,2025-10-03
2355,330,24,3,2025-08-01
2356,410,59,3,2024-12-04
2357,48,43,4,2025-05-25
2358,165,6,4,2025-03-21
2359,220,39,3,2025-07-16
2360,25,19,3,2025-03-03
2361,304,7,1,2025-01-14
2362,372,1,1,2025-09-23
2363,225,13,2,2025-08-01
2364,192,16,2,2025-07-12
2365,135,32,1,2025-02-04
2366,442,4,3,2025-03-03
2367,13,60,1,2025-03-01
2368,363,56,2,2025-08-26
2369,35,45,1,2025-06-21
2370,295,38,1,2025-04-28
2371,175,12,3,2025-02-11
2372,369,4,2,2025-08-20
2373,405,26,3,2025-09-03
2374,345,29,4,2024-11-23
2375,398,46,4,2025-06-09
2376,214,22,1,2025-11-02
2377,129,46,1,2025-05-05
2378,108,48,1,2025-11-02
2379,257,20,4,2025-04-30
2380,40,11,1,2025-10-05
2381,99,57,1,2025-03-14
2382,92,16,2,2025-07-02
2383,134,6,2,2025-11-15
2384,5,11,2,2025-07-23
2385,430,52,2,2025-06-03
2386,219,9,1,2025-08-27
2387,198,25,1,2025-11-07
2388,329,24,3,2024-11-26
2389,128,27,3,2025-03-04
2390,122,6,2,2025-10-09
2391,1,25,4,2024-12-25
2392,287,29,1,2025-10-20
2393,359,33,3,2025-05-10
2394,282,20,3,2025-01-22
2395,212,47,2,2025-07-14
2396,88,36,1,2025-11-16
2397,57,47,3,2025-07-25
2398,412,54,4,2025-09-18
2399,79,2,3,2025-11-09
2400,190,35,2,2025-04-30
2401,267,15,1,2025-10-17
2402,314,47,3,2025-04-12
2403,252,23,2,2025-02-01
2404,146,52,2,2025-06-20
2405,316,43,4,2025-05-15
2406,404,45,1,2024-12-01
2407,222,35,1,2025-10-06
2408,364,52,2,2024-12-05
2409,261,50,1,2025-04-22
2410,6,58,1,2025-10-04
2411,83,42,1,2025-08-06
2412,289,29,3,2024-12-24
2413,246,35,2,2025-04-09
2414,34,39,2,2025-06-12
2415,357,43,4,2025-02-17
2416,188,31,2,2025-09-09
2417,337,40,2,2024-12-24
2418,255,7,2,2025-04-23
2419,306,12,2,2025-04-17
2420,140,40,4,2025-10-03
2421,210,2,2,2025-05-21
2422,22,10,4,2025-05-04
2423,320,54,4,2025-02-13
2424,195,53,2,2024-12-10
2425,90,2,2,2025-07-03
2426,270,26,4,2025-10-28
2427,178,31,2,2024-12-04
2428,385,45,3,2025-09-05
2429,313,16,2,2025-02-01
2430,404,44,2,2025-01-15
2431,363,41,1,2025-07-04
2432,276,12,2,2025-08-12
2433,166,48,3,2025-02-14
2434,77,42,4,2025-01-05
2435,160,24,4,2025-04-19
2436,89,35,3,2025-04-01
2437,261,46,4,2025-11-17
2438,388,28,1,2025-03-20
2439,213,15,2,2025-08-14
2440,370,42,2,2025-07-05
2441,338,45,2,2025-09-02
2442,204,35,3,2025-02-15
2443,185,39,1,2025-09-06
2444,185,53,4,2024-12-26
2445,17,29,3,2024-11-19
2446,129,2,1,2024-11-19
2447,20,7,1,2025-08-19
2448,162,4,4,2025-06-05
2449,252,41,1,2025-06-08
2450,159,23,2,2025-08-23
2451,235,60,1,2025-06-19
2452,280,15,4,2025-04-19
2453,347,56,1,2025-11-02
2454,363,50,4,2025-10-08
2455,89,26,3,2024-12-08
2456,292,4,2,2025-03-10
2457,310,5,2,2025-02-01
2458,224,3,1,2025-05-17
2459,272,19,1,2025-03-19
2460,439,34,3,2025-11-01
2461,278,30,3,2025-09-30
2462,289,46,2,2025-03-24
2463,432,7,2,2025-10-22
2464,377,59,3,2025-11-03
2465,371,1,3,2025-04-18
2466,218,34,1,2025-01-02
2467,127,48,2,2025-04-26
2468,377,11,2,2025-08-12
2469,393,23,4,2025-01-22
2470,145,28,1,2025-08-07
2471,273,55,4,2025-02-18
2472,333,34,3,2025-09-21
2473,182,14,1,2024-11-27
2474,11,58,3,2025-07-12
2475,238,24,2,2024-12-24
2476,271,50,2,2025-06-19
2477,395,31,3,2025-11-03
2478,309,17,1,2025-04-30
2479,150,44,3,2025-03-06
2480,416,42,1,2025-10-10
2481,117,58,3,2025-02-17
2482,374,53,2,2025-10-30
2483,443,10,1,2025-03-05
2484,401,48,4,2025-05-26
2485,240,2,3,2025-08-10
2486,307,46,3,2025-04-12
2487,397,53,4,2025-10-27
2488,265,32,1,2025-09-25
2489,124,51,1,2025-08-24
2490,96,39,1,2025-09-26
2491,149,22,4,2025-11-17
2492,380,35,3,2025-03-11
2493,328,33,3,2025-02-09
2494,415,6,2,2025-07-19
2495,409,34,1,2025-04-06
2496,263,18,2,2024-12-07
2497,444,59,1,2025-06-17
2498,176,39,3,2025-06-21
2499,175,45,4,2025-09-21
2500,406,25,3,2025-07-11
2501,99,22,2,2025-02-17
2502,296,26,3,2025-06-17
2503,108,13,1,2025-02-12
2504,401,25,4,2025-07-07
2505,406,10,2,2024-11-21
2506,400,24,1,2024-12-17
2507,129,19,1,2025-04-29
2508,176,34,4,2025-02-23
2509,27,47,3,2025-09-09
2510,265,4,4,2025-07-10
2511,68,48,1,2025-01-23
2512,92,1,3,2025-10-09
2513,11,41,3,2025-07-26
2514,47,37,1,2025-09-03
2515,156,8,3,2025-01-17
2516,189,49,4,2025-06-14
2517,291,59,3,2024-11-22
2518,424,25,2,2024-12-12
2519,209,13,1,2025-09-27
2520,185,22,3,2025-09-17
2521,252,43,1,2025-02-26
2522,146,48,4,2025-04-15
2523,323,34,3,2025-08-27
2524,4,26,3,2024-12-06
2525,141,50,4,2025-03-20
2526,334,12,4,2025-09-19
2527,444,29,2,2025-09-13
2528,174,36,2,2025-04-08
2529,211,39,3,2025-09-21
2530,321,52,4,2025-04-20
2531,13,31,3,2025-10-20
2532,342,45,3,2025-03-12
2533,102,53,4,2025-09-22
2534,137,32,3,2025-02-19
2535,101,53,2,2025-04-03
2536,77,59,4,2025-05-27
2537,178,36,2,2025-08-01
2538,448,25,4,2025-02-22
2539,407,39,2,2025-04-09
2540,190,21,1,2025-04-20
2541,434,60,2,2025-05-27
2542,148,35,2,2025-03-27
2543,391,23,1,2025-05-15
2544,156,31,4,2025-05-20
2545,274,8,2,2025-09-12
2546,51,20,1,2024-12-24
2547,216,56,4,2025-03-31
2548,93,16,2,2025-04-12
2549,115,30,1,2025-08-29
2550,369,13,2,2025-01-31
2551,80,9,3,2025-05-04
2552,299,7,1,2025-08-10
2553,204,43,1,2025-10-24
2554,122,32,3,2025-04-24
2555,356,34,1,2024-11-21
2556,136,49,2,2025-08-23
2557,108,20,2,2025-06-03
2558,274,10,3,2024-12-10
2559,337,27,4,2025-02-06
2560,122,23,2,2025-10-22
2561,401,33,2,2025-04-11
2562,338,54,3,2025-10-25
2563,66,33,3,2025-06-03
2564,192,1,3,2025-01-09
2565,160,15,4,2025-08-02
2566,238,38,2,2025-06-09
2567,319,1,1,2025-08-31
2568,235,41,2,2025-04-03
2569,244,16,1,2024-11-24
2570,144,3,4,2025-07-13
2571,403,17,1,2025-10-04
2572,410,32,1,2025-06-28
2573,159,9,3,2024-12-31
2574,105,1,4,2025-07-25
2575,93,19,1,2025-05-18
2576,61,10,4,2025-08-15
2577,234,29,3,2025-05-02
2578,70,49,4,2025-05-11
2579,29,36,2,2025-09-25
2580,187,60,1,2025-03-25
2581,37,37,3,2025-06-12
2582,245,23,2,2025-02-06
2583,157,17,4,2025-07-09
2584,231,17,1,2025-11-12
2585,397,13,2,2025-06-14
2586,294,50,4,2025-09-08
2587,277,12,2,2025-06-29
2588,121,21,4,2025-10-19
2589,20,36,2,2025-06-20
2590,333,7,2,2025-10-27
2591,419,52,1,2025-05-08
2592,305,1,1,2025-11-12
2593,267,3,4,2025-08-14
2594,362,20,2,2024-12-01
2595,5,11,4,2025-07-30
2596,86,24,4,2025-04-13
2597,354,19,2,2024-12-12
2598,258,33,3,2025-09-27
2599,376,12,1,2025-02-25
2600,158,54,1,2025-04-25
2601,163,52,4,2025-10-12
2602,384,46,2,2025-02-19
2603,216,59,3,2025-03-29
2604,143,3,2,2025-11-14
2605,432,27,3,2025-06-01
2606,140,23,4,2025-01-29
2607,102,17,2,2025-09-26
2608,419,37,1,2025-05-31
2609,20,7,4,2025-11-01
2610,384,14,1,2025-05-12
2611,353,26,1,2025-03-30
2612,432,26,3,2025-02-01
2613,193,24,2,2024-12-08
2614,13,56,1,2025-04-18
2615,85,2,3,2024-11-21
2616,283,30,4,2025-06-09
2617,72,23,1,2024-12-29
2618,57,32,1,2025-03-21
2619,2,26,3,2025-01-01
2620,282,11,1,2025-11-11
2621,55,51,1,2025-07-19
2622,411,15,2,2025-06-10
2623,264,7,3,2025-02-25
2624,302,29,4,2025-06-28
2625,291,53,3,2025-10-24
2626,392,32,3,2025-08-14
2627,151,36,3,2025-04-02
2628,41,49,2,2024-12-03
2629,136,28,2,2025-04-14
2630,442,2,3,2025-06-05
2631,168,17,4,2025-03-29
2632,308,48,1,2025-08-09
2633,55,37,3,2025-03-16
2634,419,3,2,2025-02-24
2635,1,36,1,2025-01-02
2636,412,36,2,2025-07-30
2637,177,24,2,2025-09-13
2638,399,25,2,2024-12-04
2639,228,9,3,2025-07-13
2640,370,42,1,2025-04-25
2641,4,12,1,2025-05-02
2642,169,6,4,2025-09-22
2643,83,9,4,2025-03-18
2644,68,58,2,2025-10-04
2645,49,4,3,2024-11-19
2646,163,47,1,2024-12-21
2647,188,8,2,2025-05-10
2648,79,15,3,2025-01-27
2649,139,44,1,2025-05-25
2650,416,40,1,2025-07-06
2651,341,52,4,2024-11-28
2652,19,8,1,2025-05-31
2653,346,51,3,2025-08-19
2654,175,21,2,2025-02-16
2655,414,47,4,2025-06-26
2656,266,39,4,2025-06-19
2657,240,26,4,2025-05-13
2658,200,19,1,2025-07-11
2659,370,31,4,2025-03-14
2660,101,18,3,2025-09-30
2661,11,25,2,2025-01-21
2662,340,35,3,2025-09-03
2663,60,38,1,2025-03-25
2664,8,31,3,2025-02-13
2665,253,21,4,2025-11-06
2666,4,28,2,2025-02-26
2667,36,7,2,2025-11-01
2668,116,37,4,2024-11-27
2669,284,44,2,2025-02-12
2670,436,13,3,2025-11-12
2671,15,28,2,2025-07-30
2672,273,55,4,2025-01-20
2673,420,9,2,2025-09-04
2674,326,9,4,2025-01-31
2675,218,57,3,2025-08-05
2676,38,46,4,2025-09-10
2677,169,25,1,2025-08-23
2678,117,21,1,2025-09-30
2679,37,54,2,2025-10-28
2680,76,57,1,2025-08-30
2681,384,43,4,2025-03-14
